timestamp,src_ip,dst_ip,protocol,src_bytes,dst_bytes,src_port,dst_port,duration,count,srv_count,dst_host_count,dst_host_srv_count,logged_in
1744339413.198353,0.0.0.0,0.0.0.0,unknown,80,0,0,0,0,14,8,172,19,0
1744339413.2399397,0.0.0.0,0.0.0.0,udp,223,0,2122,6881,0,14,2,172,12,0
1744339413.2409356,0.0.0.0,0.0.0.0,udp,152,0,6881,2122,0,14,2,172,2,0
1744339413.5014524,192.168.1.6,13.127.247.216,tcp,66,0,24005,8081,0,16,16,48,48,0
1744339413.5014524,192.168.1.6,13.127.247.216,tcp,66,0,24003,8081,0,16,16,48,48,0
1744339413.5024502,192.168.1.6,13.127.247.216,tcp,66,0,24004,8081,0,15,15,48,48,0
1744339413.5034578,192.168.1.6,13.127.247.216,tcp,66,0,24006,8081,0,14,14,48,48,0
1744339413.5044444,192.168.1.6,13.127.247.216,tcp,66,0,24007,8081,0,14,14,48,48,0
1744339413.917057,192.168.1.6,13.127.247.216,tcp,66,0,24010,8081,0,8,8,48,48,0
1744339413.917057,192.168.1.6,13.127.247.216,tcp,66,0,24009,8081,0,8,8,48,48,0
1744339413.9181125,192.168.1.6,13.127.247.216,tcp,66,0,24011,8081,0,8,8,48,48,0
1744339413.9191067,0.0.0.0,0.0.0.0,unknown,60,0,0,0,0,8,2,172,19,0
